Cpd,CATS2D_09_DA_me,C-012_me,VE1sign_D/Dt_bt,F08[C-O]_me,C-012_at,VE2_D/Dt_me,SpMAD_AEA(dm)_bt,S-109_bt,GATS3p_at,HyWi_B(s)_bt,Active
404,-0.884615385,-0.230769231,-0.209181609,2.153846154,-0.080357143,-0.014884615,-0.094367816,-0.333333333,-0.060069196,-0.374942529,-1
1962,-0.884615385,-0.230769231,0.05267037,-0.846153846,0,-0.013884615,-0.070873016,-0.53968254,0.231294118,-0.440767196,-1
395,2.115384615,-0.230769231,0.019818391,2.153846154,-0.080357143,-0.012884615,-0.014367816,-0.333333333,0.208930804,-0.134942529,-1
1893,0.115384615,-0.230769231,0.07267037,1.153846154,0,-0.031884615,-0.020873016,-0.53968254,-0.060705882,0.009232804,-1
1171,-0.884615385,-0.230769231,0.07367037,0.153846154,0,-0.000884615,0.039126984,-0.53968254,0.061294118,-0.290767196,-1
1738,-0.884615385,-0.230769231,0.15467037,-1.846153846,0,0.010115385,-0.100873016,-0.53968254,0.111294118,-0.750767196,-1
1826,-0.884615385,-0.230769231,-0.10032963,-0.846153846,0,0.021115385,0.009126984,-0.53968254,0.041294118,-0.850767196,-1
939,-0.796766744,-0.064665127,0.03867037,-1.069284065,-0.080357143,-0.000775982,0.009126984,0.46031746,-0.157069196,0.239232804,1
1401,1.115384615,-0.230769231,0.44567037,0.153846154,0,-0.001884615,-0.100873016,-0.53968254,-0.151705882,-0.480767196,-1
1132,-2.166666667,-0.333333333,0.06967037,0,-0.080357143,0.004,-0.070873016,-0.53968254,0.018930804,-0.080767196,-1
1270,-0.884615385,-0.230769231,-0.02332963,2.153846154,0,0.016115385,-0.030873016,-0.53968254,0.051294118,-0.400767196,-1
600,1.203233256,-0.064665127,-0.16242963,-0.069284065,-0.080357143,0.000224018,-0.090873016,-0.53968254,0.078930804,0.269232804,1
1927,-0.884615385,-0.230769231,-0.02232963,3.153846154,0,-0.018884615,-0.030873016,-0.53968254,-0.037705882,-0.190767196,-1
1303,-0.884615385,-0.230769231,0.04967037,-1.846153846,0,0.011115385,-0.060873016,-0.53968254,-0.059705882,-0.730767196,-1
183,0.203233256,-0.064665127,-0.301681609,-0.069284065,-0.080357143,0.000224018,-0.074367816,-0.333333333,0.158930804,0.465057471,-1
1421,0.115384615,-0.230769231,0.28067037,-0.846153846,0,-0.013884615,-0.080873016,-0.53968254,-0.018705882,-0.410767196,-1
1952,-0.884615385,-0.230769231,0.23567037,0.153846154,0,-0.009884615,-0.060873016,-0.53968254,-0.053705882,-0.070767196,-1
333,-0.796766744,-0.064665127,-0.130181609,-1.069284065,-0.080357143,0.026224018,-0.054367816,-0.333333333,0.238930804,-0.334942529,-1
1703,-2.166666667,-0.333333333,0.11967037,-4,-0.080357143,0.023,0.009126984,-0.53968254,0.088930804,-0.300767196,-1
203,-0.796766744,-0.064665127,-0.259181609,-1.069284065,-0.080357143,0.014224018,-0.074367816,-0.333333333,0.218930804,-0.164942529,-1
1619,-0.796766744,-0.064665127,-0.12932963,1.930715935,-0.080357143,0.053224018,-0.060873016,-0.53968254,0.228930804,-0.420767196,-1
840,4.203233256,-0.064665127,0.10067037,-1.069284065,-0.080357143,0.002224018,-0.030873016,-0.53968254,0.118930804,-0.300767196,1
767,-0.796766744,-0.064665127,0.03867037,-1.069284065,-0.080357143,-0.000775982,0.009126984,0.46031746,-0.182069196,0.339232804,1
185,-0.796766744,-0.064665127,-0.046181609,-3.069284065,-0.080357143,0.064224018,-0.084367816,-0.333333333,0.168930804,-0.514942529,-1
885,-0.796766744,-0.064665127,-0.15062963,-0.069284065,-0.080357143,-0.005775982,0.019126984,0.46031746,-0.136069196,0.339232804,1
1033,-0.796766744,-0.064665127,-0.03332963,-1.069284065,-0.080357143,0.002224018,-0.010873016,0.46031746,-0.008069196,-0.210767196,1
878,-0.796766744,-0.064665127,-0.18302963,-1.069284065,-0.080357143,-0.006775982,0.019126984,0.46031746,-0.106069196,-0.020767196,1
32,-0.796766744,-0.064665127,-0.343781609,-2.069284065,-0.080357143,0.073224018,-0.074367816,-0.333333333,0.066930804,-0.584942529,-1
1360,1.115384615,-0.230769231,0.27167037,-0.846153846,0,-0.007884615,-0.070873016,-0.53968254,0.011294118,0.259232804,1
1000,-0.796766744,-0.064665127,-0.06332963,-3.069284065,-0.080357143,0.095224018,-0.030873016,-0.53968254,0.013930804,-1.040767196,-1
1322,1.115384615,-0.230769231,0.09467037,0.153846154,0,0.034115385,-0.070873016,-0.53968254,-0.388705882,-0.850767196,-1
900,-0.796766744,-0.064665127,0.05067037,1.930715935,-0.080357143,-0.003775982,-0.000873016,0.46031746,-0.169069196,0.269232804,1
1210,1.115384615,-0.230769231,0.17667037,4.153846154,-0.080357143,-0.011884615,-0.010873016,-0.53968254,0.198930804,-0.260767196,-1
430,-0.796766744,-0.064665127,-0.10932963,-0.069284065,-0.080357143,-0.003775982,0.029126984,0.46031746,-0.156069196,-0.030767196,1
826,-0.796766744,-0.064665127,0.02067037,-1.069284065,-0.080357143,-0.013775982,-0.010873016,0.46031746,0.098930804,0.379232804,1
1797,0.115384615,-0.230769231,0.35667037,0.153846154,0,0.009115385,-0.080873016,-0.53968254,0.071294118,-0.600767196,-1
714,-0.796766744,-0.064665127,-0.06332963,2.930715935,-0.080357143,-0.013775982,-0.000873016,0.46031746,-0.161069196,0.379232804,1
258,-0.796766744,-0.064665127,0.127818391,1.930715935,-0.080357143,0.037224018,0.025632184,-0.333333333,-0.005069196,-0.344942529,1
1420,-0.884615385,-0.230769231,0.08067037,-1.846153846,0,0.010115385,-0.090873016,-0.53968254,-0.110705882,-0.780767196,1
1346,-0.884615385,-0.230769231,0.12667037,0.153846154,0,0.005115385,-0.050873016,-0.53968254,0.091294118,-0.660767196,-1
213,-0.796766744,-0.064665127,-0.234181609,-2.069284065,-0.080357143,0.001224018,0.045632184,0.666666667,-0.128069196,0.275057471,1
1622,-0.796766744,-0.064665127,0.19867037,-3.069284065,-0.080357143,0.025224018,-0.010873016,-0.53968254,0.078930804,-0.340767196,-1
1610,-0.796766744,-0.064665127,-0.04332963,-1.069284065,-0.080357143,0.008224018,-0.030873016,-0.53968254,-0.101069196,-0.200767196,-1
542,0.203233256,-0.064665127,0.30467037,0.930715935,-0.080357143,-0.000775982,-0.060873016,-0.53968254,0.138930804,-0.150767196,1
89,-0.796766744,-0.064665127,0.559818391,1.930715935,-0.080357143,0.014224018,0.005632184,0.666666667,-0.045069196,0.415057471,1
1600,-0.884615385,-0.230769231,-0.062181609,3.153846154,-0.080357143,-0.021884615,-0.014367816,-0.333333333,0.060930804,-0.084942529,-1
686,-0.796766744,-0.064665127,-0.18292963,-1.069284065,-0.080357143,-0.002775982,0.019126984,0.46031746,0.108930804,-0.040767196,1
1293,2.115384615,-0.230769231,-0.19762963,7.153846154,0,-0.004884615,0.009126984,-0.53968254,-0.040705882,-0.160767196,-1
1082,-1.166666667,-0.333333333,-0.12812963,-2,-0.080357143,0.02,-0.050873016,-0.53968254,0.065930804,0.219232804,-1
456,1.203233256,-0.064665127,-0.14932963,-0.069284065,-0.080357143,-0.001775982,-0.070873016,-0.53968254,0.077930804,0.279232804,1
1264,0.115384615,-0.230769231,0.20867037,1.153846154,0,-0.015884615,-0.090873016,-0.53968254,0.001294118,-0.440767196,-1
1276,-0.884615385,-0.230769231,0.12667037,0.153846154,0,0.024115385,-0.030873016,-0.53968254,0.191294118,-0.480767196,-1
271,-0.796766744,-0.064665127,0.378818391,1.930715935,-0.080357143,0.020224018,0.015632184,-0.333333333,-0.020069196,-0.114942529,1
1492,0.115384615,-0.230769231,0.13867037,0.153846154,0,0.013115385,-0.050873016,-0.53968254,-0.076705882,-0.230767196,1
1206,-0.884615385,-0.230769231,-0.18622963,6.153846154,0,0.003115385,0.099126984,-0.53968254,-0.120705882,-0.130767196,-1
1404,-0.884615385,-0.230769231,0.19167037,2.153846154,-0.080357143,-0.016884615,-0.060873016,-0.53968254,0.001930804,-0.550767196,-1
1080,1.833333333,-0.333333333,-0.02232963,2,-0.080357143,0.001,-0.080873016,-0.53968254,0.238930804,-0.130767196,-1
1254,-0.884615385,-0.230769231,-0.09332963,-0.846153846,0,-0.008884615,-0.060873016,-0.53968254,0.151294118,-0.170767196,-1
1257,-0.884615385,-0.230769231,-0.13792963,1.153846154,0,0.007115385,0.009126984,-0.53968254,-0.053705882,-0.380767196,-1
856,-0.796766744,-0.064665127,0.18467037,-3.069284065,-0.080357143,0.008224018,-0.020873016,-0.53968254,0.138930804,0.109232804,1
1720,-0.884615385,-0.230769231,-0.20449963,-1.846153846,0,0.025115385,-0.020873016,-0.53968254,-0.028705882,-0.690767196,-1
1252,0.115384615,-0.230769231,0.13267037,1.153846154,0,0.031115385,-0.070873016,-0.53968254,-0.152705882,-0.790767196,-1
1387,-0.884615385,-0.230769231,0.35567037,2.153846154,0,-0.016884615,-0.060873016,-0.53968254,-0.194705882,-0.220767196,-1
1167,0.115384615,-0.230769231,0.13467037,0.153846154,0,0.008115385,-0.080873016,-0.53968254,-0.088705882,-0.600767196,-1
2005,-0.884615385,-0.230769231,-0.20122963,2.153846154,0,0.010115385,-0.020873016,-0.53968254,0.001294118,-0.090767196,-1
1342,-0.884615385,-0.230769231,0.11367037,3.153846154,-0.080357143,-0.021884615,-0.010873016,-0.53968254,0.060930804,-0.280767196,-1
220,0.203233256,-0.064665127,-0.340181609,-2.069284065,-0.080357143,0.062224018,-0.074367816,-0.333333333,0.078930804,-0.454942529,-1
874,-0.796766744,-0.064665127,0.18067037,-2.069284065,-0.080357143,0.020224018,0.019126984,-0.53968254,0.138930804,-0.280767196,1
494,-0.796766744,-0.064665127,-0.05432963,-2.069284065,-0.080357143,0.101224018,-0.080873016,-0.53968254,0.188930804,-0.880767196,-1
1852,-0.884615385,-0.230769231,-0.17532963,-1.846153846,0,0.032115385,-0.090873016,-0.53968254,0.031294118,-0.860767196,-1
545,-0.796766744,-0.064665127,-0.00832963,-2.069284065,-0.080357143,0.050224018,-0.070873016,-0.53968254,0.218930804,-0.630767196,-1
850,-0.796766744,-0.064665127,-0.02432963,-1.069284065,-0.080357143,-0.004775982,0.009126984,0.46031746,-0.086069196,0.119232804,1
1056,2.203233256,-0.064665127,0.09867037,-0.069284065,-0.080357143,-0.005775982,0.039126984,-0.53968254,0.015930804,-0.330767196,1
1901,-0.884615385,-0.230769231,-0.11332963,-1.846153846,0,0.025115385,0.009126984,-0.53968254,0.241294118,-0.660767196,-1
42,-0.796766744,-0.064665127,0.010818391,-2.069284065,-0.080357143,0.029224018,-0.054367816,-0.333333333,0.108930804,-0.234942529,-1
197,3.203233256,-0.064665127,-0.126181609,-1.069284065,-0.080357143,0.025224018,-0.034367816,-0.333333333,0.288930804,-0.244942529,1
496,2.203233256,-0.064665127,0.13067037,1.930715935,-0.080357143,-0.014775982,-0.040873016,-0.53968254,-0.006069196,0.039232804,1
168,1.203233256,-0.064665127,-0.363581609,-1.069284065,-0.080357143,0.005224018,-0.114367816,-0.333333333,0.138930804,0.375057471,-1
1568,-2.166666667,-0.333333333,-0.195181609,-1,-0.080357143,0.021,0.015632184,-0.333333333,0.178930804,0.045057471,-1
1202,-0.884615385,-0.230769231,0.14667037,2.153846154,0,0.001115385,-0.050873016,-0.53968254,0.221294118,-0.510767196,-1
418,0.115384615,0.769230769,-0.114181609,0.153846154,0.919642857,0.002115385,0.035632184,-0.333333333,-0.024069196,-0.024942529,1
140,1.203233256,-0.064665127,-0.082181609,0.930715935,-0.080357143,0.029224018,-0.054367816,-0.333333333,0.108930804,-0.224942529,-1
931,2.203233256,-0.064665127,0.19667037,0.930715935,-0.080357143,-0.004775982,0.039126984,-0.53968254,-0.048069196,0.099232804,1
464,0.203233256,-0.064665127,-0.15242963,-1.069284065,-0.080357143,-0.006775982,0.069126984,0.46031746,0.098930804,0.069232804,1
1491,-0.884615385,-0.230769231,0.17067037,-1.846153846,0,0.002115385,-0.080873016,-0.53968254,0.121294118,-0.070767196,-1
2019,1.115384615,-0.230769231,0.06367037,0.153846154,0,0.017115385,-0.030873016,-0.53968254,0.031294118,-0.650767196,-1
498,-0.796766744,-0.064665127,-0.19152963,-1.069284065,-0.080357143,0.003224018,0.019126984,0.46031746,-0.058069196,0.019232804,1
1917,-0.884615385,-0.230769231,0.13767037,5.153846154,-0.080357143,0.003115385,0.019126984,-0.53968254,0.248930804,-0.420767196,-1
653,3.203233256,-0.064665127,0.06767037,1.930715935,-0.080357143,-0.012775982,-0.070873016,-0.53968254,0.001930804,-0.290767196,1
1323,-0.884615385,-0.230769231,0.21367037,0.153846154,0,0.003115385,-0.050873016,-0.53968254,0.151294118,-0.400767196,-1
659,-0.796766744,-0.064665127,-0.08332963,-1.069284065,-0.080357143,-0.007775982,0.019126984,0.46031746,-0.155069196,0.369232804,1
827,-0.796766744,-0.064665127,-0.09232963,-1.069284065,-0.080357143,-0.007775982,0.029126984,0.46031746,-0.063069196,0.349232804,1
1659,-2.166666667,-0.333333333,0.26867037,2,-0.080357143,0.016,-0.020873016,-0.53968254,0.148930804,-0.340767196,-1
1296,0.115384615,-0.230769231,0.05467037,-1.846153846,0,0.020115385,-0.070873016,-0.53968254,-0.152705882,-0.640767196,-1
1139,-0.884615385,-0.230769231,-0.08532963,0.153846154,0,0.021115385,-0.050873016,-0.53968254,-0.018705882,-0.780767196,-1
1375,0.115384615,-0.230769231,0.13967037,0.153846154,0,0.002115385,-0.080873016,-0.53968254,-0.057705882,-0.510767196,-1
1341,-0.884615385,-0.230769231,-0.20493963,-1.846153846,0,0.032115385,-0.120873016,-0.53968254,-0.008705882,-0.600767196,-1
1801,0.115384615,-0.230769231,-0.12052963,2.153846154,0,0.017115385,-0.080873016,-0.53968254,0.071294118,-0.350767196,-1
1953,0.115384615,-0.230769231,0.32367037,4.153846154,0,0.013115385,-0.030873016,-0.53968254,-0.104705882,-0.240767196,-1
349,-0.796766744,-0.064665127,-0.285181609,-1.069284065,-0.080357143,-0.003775982,0.025632184,0.666666667,-0.144069196,0.145057471,1
1825,0.115384615,-0.230769231,0.16667037,-0.846153846,0,-0.013884615,-0.050873016,-0.53968254,-0.046705882,-0.070767196,-1
1572,-1.166666667,-0.333333333,0.082818391,0,-0.080357143,0.005,-0.044367816,-0.333333333,0.108930804,0.055057471,-1
1613,0.203233256,-0.064665127,-0.08232963,-1.069284065,-0.080357143,0.021224018,0.039126984,-0.53968254,0.388930804,0.179232804,-1
737,2.203233256,-0.064665127,0.13767037,0.930715935,-0.080357143,-0.009775982,-0.010873016,-0.53968254,-0.057069196,0.129232804,1
1168,0.115384615,-0.230769231,-0.19432963,2.153846154,0,0.019115385,-0.090873016,-0.53968254,0.051294118,-0.510767196,-1
760,-0.796766744,-0.064665127,-0.15242963,-1.069284065,-0.080357143,-0.006775982,0.019126984,0.46031746,0.051930804,0.109232804,1
1384,-0.884615385,-0.230769231,0.00367037,1.153846154,-0.080357143,-0.019884615,-0.040873016,-0.53968254,-0.013069196,-0.490767196,-1
1068,-0.796766744,-0.064665127,-0.09832963,-1.069284065,-0.080357143,-0.000775982,0.049126984,0.46031746,0.017930804,-0.060767196,1
599,-0.796766744,-0.064665127,-0.13962963,-1.069284065,-0.080357143,-0.005775982,0.039126984,0.46031746,-0.102069196,-0.030767196,1
302,-0.796766744,-0.064665127,-0.260181609,-3.069284065,-0.080357143,0.019224018,-0.064367816,-0.333333333,0.218930804,-0.174942529,-1
978,0.203233256,-0.064665127,-0.14082963,-1.069284065,-0.080357143,-0.009775982,0.079126984,0.46031746,0.071930804,0.119232804,1
452,0.203233256,0.935334873,0.06467037,-2.069284065,0.919642857,0.031224018,0.019126984,-0.53968254,-0.007069196,-0.400767196,1
955,0.203233256,0.935334873,-0.02132963,-2.069284065,0.919642857,0.039224018,0.069126984,-0.53968254,-0.015069196,-0.450767196,1
133,-0.796766744,-0.064665127,-0.171181609,0.930715935,-0.080357143,0.005224018,-0.014367816,-0.333333333,0.378930804,0.285057471,-1
1109,-2.166666667,-0.333333333,0.04567037,-5,-0.080357143,0.055,-0.060873016,-0.53968254,0.088930804,-0.590767196,-1
234,4.203233256,-0.064665127,-0.075181609,-1.069284065,-0.080357143,0.002224018,-0.034367816,-0.333333333,0.118930804,-0.104942529,1
1751,-0.884615385,-0.230769231,0.10667037,-1.846153846,0,-0.003884615,-0.080873016,-0.53968254,-0.035705882,-0.020767196,-1
299,-0.796766744,-0.064665127,-0.276181609,-2.069284065,-0.080357143,0.069224018,-0.094367816,-0.333333333,-0.002069196,-0.504942529,-1
753,-0.796766744,-0.064665127,0.07667037,2.930715935,-0.080357143,-0.015775982,-0.010873016,-0.53968254,0.010930804,-0.080767196,1
976,0.203233256,-0.064665127,0.29567037,-0.069284065,-0.080357143,0.001224018,-0.040873016,-0.53968254,0.098930804,-0.040767196,1
1377,0.115384615,-0.230769231,0.21667037,1.153846154,0,0.005115385,-0.020873016,-0.53968254,0.081294118,-0.340767196,1
374,0.833333333,-0.333333333,-0.363581609,-4,-0.080357143,0.007,-0.114367816,-0.333333333,0.138930804,0.385057471,1
1973,0.115384615,-0.230769231,-0.14472963,0.153846154,0,0.011115385,0.149126984,-0.53968254,-0.146705882,-0.160767196,-1
1897,0.115384615,-0.230769231,0.19267037,2.153846154,0,0.006115385,-0.020873016,-0.53968254,0.111294118,-0.340767196,-1
1931,1.115384615,-0.230769231,0.17067037,1.153846154,0,0.035115385,-0.070873016,-0.53968254,0.011294118,-0.770767196,-1
1441,-0.884615385,-0.230769231,0.20067037,1.153846154,0,-0.006884615,-0.080873016,-0.53968254,0.041294118,0.049232804,-1
1399,-0.884615385,-0.230769231,0.12267037,-1.846153846,0,0.011115385,-0.090873016,-0.53968254,-0.008705882,-0.710767196,-1
799,-0.796766744,-0.064665127,-0.09232963,-0.069284065,-0.080357143,-0.001775982,0.029126984,0.46031746,-0.063069196,-0.050767196,1
1735,-0.884615385,-0.230769231,-0.03032963,-1.846153846,0,0.008115385,-0.080873016,-0.53968254,-0.045705882,-0.760767196,-1
1607,-0.884615385,-0.230769231,-0.041181609,2.153846154,-0.080357143,-0.004884615,-0.014367816,-0.333333333,0.228930804,-0.174942529,-1
1042,0.203233256,-0.064665127,-0.11792963,-1.069284065,-0.080357143,-0.005775982,0.089126984,0.46031746,-0.038069196,0.079232804,1
141,-0.796766744,-0.064665127,-0.035181609,-2.069284065,-0.080357143,0.022224018,0.025632184,-0.333333333,0.049930804,-0.084942529,1
315,-0.796766744,-0.064665127,-0.213181609,-2.069284065,-0.080357143,0.082224018,-0.084367816,-0.333333333,-0.004069196,-0.544942529,-1
1097,1.833333333,-0.333333333,-0.13362963,0,-0.080357143,0.028,-0.080873016,-0.53968254,0.068930804,-0.340767196,-1
1105,-2.166666667,-0.333333333,0.16467037,-5,-0.080357143,0.033,-0.090873016,-0.53968254,0.158930804,-0.610767196,-1
47,-0.796766744,-0.064665127,0.020818391,-0.069284065,-0.080357143,0.025224018,-0.054367816,-0.333333333,0.128930804,-0.114942529,-1
1361,-0.884615385,-0.230769231,0.00367037,0.153846154,0,0.013115385,-0.020873016,-0.53968254,0.001294118,-0.280767196,-1
2014,-0.884615385,-0.230769231,0.10367037,-0.846153846,0,0.018115385,0.009126984,-0.53968254,0.021294118,-0.490767196,-1
958,-0.796766744,-0.064665127,-0.02532963,-1.069284065,-0.080357143,-0.008775982,-0.000873016,0.46031746,-0.066069196,0.359232804,1
1655,-1.166666667,-0.333333333,-0.12292963,2,-0.080357143,0.015,-0.060873016,-0.53968254,-0.010069196,-0.520767196,-1
111,-0.796766744,-0.064665127,-0.262181609,-1.069284065,-0.080357143,0.004224018,0.005632184,0.666666667,-0.144069196,-0.034942529,1
1226,0.115384615,-0.230769231,0.19467037,4.153846154,-0.080357143,-0.028884615,-0.090873016,-0.53968254,0.034930804,0.059232804,-1
1592,-2.166666667,-0.333333333,-0.011181609,-5,-0.080357143,0.033,-0.094367816,-0.333333333,0.158930804,-0.414942529,-1
624,-0.796766744,-0.064665127,-0.08332963,-1.069284065,-0.080357143,-0.007775982,0.019126984,0.46031746,-0.095069196,0.269232804,1
533,0.203233256,-0.064665127,0.16567037,-0.069284065,-0.080357143,-0.015775982,-0.040873016,-0.53968254,0.041930804,0.249232804,1
1348,-0.884615385,-0.230769231,-0.19532963,-1.846153846,0,-0.002884615,-0.030873016,-0.53968254,0.041294118,-0.520767196,-1
1462,0.115384615,-0.230769231,0.21667037,1.153846154,0,0.004115385,-0.060873016,-0.53968254,-0.032705882,-0.340767196,-1
811,-0.796766744,-0.064665127,-0.13582963,-0.069284065,-0.080357143,-0.003775982,-0.020873016,0.46031746,0.188930804,-0.340767196,1
1465,-0.884615385,-0.230769231,-0.05332963,0.153846154,0,0.042115385,-0.110873016,-0.53968254,-0.219705882,-0.870767196,-1
1447,-0.884615385,-0.230769231,-0.20580963,6.153846154,0,-0.016884615,-0.030873016,-0.53968254,-0.107705882,-0.220767196,-1
728,-0.796766744,-0.064665127,-0.15462963,-2.069284065,-0.080357143,0.054224018,-0.080873016,-0.53968254,0.057930804,-0.630767196,-1
531,-0.796766744,-0.064665127,-0.17042963,-0.069284065,-0.080357143,-0.004775982,0.009126984,0.46031746,0.050930804,-0.010767196,1
2010,-0.884615385,-0.230769231,-0.20072963,-1.846153846,0,0.007115385,-0.060873016,-0.53968254,-0.018705882,-0.820767196,-1
377,-2.166666667,-0.333333333,0.002818391,2,-0.080357143,0.002,-0.014367816,-0.333333333,0.009930804,0.245057471,-1
609,-0.796766744,-0.064665127,-0.19592963,-1.069284065,-0.080357143,-0.005775982,0.039126984,0.46031746,-0.219069196,0.249232804,1
166,0.203233256,0.935334873,0.005818391,0.930715935,0.919642857,0.005224018,0.045632184,-0.333333333,-0.016069196,0.165057471,1
756,2.203233256,-0.064665127,0.14567037,0.930715935,-0.080357143,-0.005775982,-0.050873016,-0.53968254,-0.053069196,-0.130767196,1
1951,0.115384615,-0.230769231,0.01667037,2.153846154,0,0.010115385,-0.040873016,-0.53968254,-0.057705882,-0.500767196,-1
1383,-0.884615385,-0.230769231,0.19467037,-0.846153846,0,0.007115385,-0.040873016,-0.53968254,-0.064705882,-0.210767196,-1
1154,-0.884615385,-0.230769231,0.07967037,-1.846153846,0,0.004115385,-0.030873016,-0.53968254,-0.097705882,-0.360767196,-1
6,-0.796766744,-0.064665127,-0.286181609,0.930715935,-0.080357143,0.014224018,-0.044367816,-0.333333333,0.408930804,-0.064942529,-1
223,-0.796766744,-0.064665127,-0.321881609,-1.069284065,-0.080357143,-0.007775982,0.025632184,0.666666667,-0.125069196,0.645057471,1
360,-0.796766744,-0.064665127,0.382818391,3.930715935,-0.080357143,0.018224018,0.005632184,-0.333333333,-0.062069196,-0.064942529,1
324,0.203233256,0.935334873,-0.197181609,-2.069284065,0.919642857,0.039224018,0.045632184,-0.333333333,0.098930804,-0.304942529,1
319,-0.796766744,-0.064665127,-0.236181609,-2.069284065,-0.080357143,0.096224018,-0.044367816,-0.333333333,0.088930804,-0.584942529,-1
964,-0.796766744,-0.064665127,-0.17112963,0.930715935,-0.080357143,-0.006775982,0.109126984,1.46031746,-0.164069196,0.099232804,1
1104,-2.166666667,-0.333333333,0.14967037,-6,-0.080357143,0.044,0.009126984,-0.53968254,0.148930804,-0.680767196,-1
1505,-0.796766744,-0.064665127,-0.389761609,0.930715935,-0.080357143,0.000224018,-0.054367816,-0.333333333,0.038930804,0.065057471,-1
517,-0.796766744,-0.064665127,0.07367037,0.930715935,-0.080357143,-0.008775982,0.009126984,0.46031746,0.098930804,0.049232804,1
1706,-1.166666667,-0.333333333,0.07167037,-1,-0.080357143,0.012,0.039126984,-0.53968254,0.040930804,-0.150767196,-1
1336,-0.884615385,-0.230769231,0.07767037,-0.846153846,0,-0.017884615,-0.040873016,-0.53968254,0.091294118,-0.450767196,-1
188,-0.796766744,-0.064665127,-0.258181609,-3.069284065,-0.080357143,0.048224018,-0.094367816,-0.333333333,0.218930804,-0.694942529,-1
1175,-0.884615385,-0.230769231,0.21767037,0.153846154,0,0.001115385,-0.040873016,-0.53968254,-0.028705882,-0.430767196,-1
29,3.203233256,-0.064665127,-0.075181609,-1.069284065,-0.080357143,0.002224018,-0.034367816,-0.333333333,0.158930804,-0.114942529,1
65,-0.796766744,-0.064665127,-0.076181609,0.930715935,-0.080357143,0.008224018,-0.034367816,-0.333333333,0.388930804,0.015057471,-1
1631,2.203233256,-0.064665127,-0.02932963,9.930715935,-0.080357143,0.036224018,-0.060873016,-0.53968254,0.138930804,-0.130767196,-1
911,-0.796766744,-0.064665127,0.09267037,-0.069284065,-0.080357143,-0.015775982,0.099126984,0.46031746,-0.005069196,0.099232804,1
1565,-1.166666667,0.666666667,0.337818391,10,0.919642857,-0.0421,0.045632184,-0.333333333,-0.037069196,0.185057471,-1
1987,0.115384615,-0.230769231,0.12667037,-0.846153846,0,-0.022884615,-0.040873016,-0.53968254,-0.043705882,-0.050767196,-1
1186,2.115384615,-0.230769231,-0.05032963,5.153846154,0,-0.010884615,-0.050873016,-0.53968254,0.071294118,-0.060767196,-1
460,-0.796766744,-0.064665127,-0.19762963,-1.069284065,-0.080357143,-0.007775982,0.039126984,0.46031746,-0.124069196,0.339232804,1
834,1.203233256,-0.064665127,0.17167037,2.930715935,-0.080357143,-0.001775982,-0.070873016,-0.53968254,-0.017069196,-0.320767196,1
1898,-0.884615385,-0.230769231,-0.13822963,0.153846154,0,0.051115385,-0.090873016,-0.53968254,-0.316705882,-0.910767196,-1
86,-0.796766744,-0.064665127,-0.358181609,0.930715935,-0.080357143,0.040224018,-0.094367816,-0.333333333,0.138930804,-0.574942529,-1
435,2.203233256,-0.064665127,0.00267037,-0.069284065,-0.080357143,0.001224018,-0.060873016,-0.53968254,0.007930804,-0.410767196,1
172,0.203233256,-0.064665127,-0.149181609,-0.069284065,-0.080357143,0.048224018,-0.064367816,-0.333333333,0.029930804,-0.384942529,-1
777,-0.796766744,-0.064665127,-0.04532963,-2.069284065,-0.080357143,0.004224018,0.039126984,0.46031746,-0.152069196,0.069232804,1
1351,-0.884615385,-0.230769231,0.22367037,0.153846154,0,-0.022884615,-0.080873016,-0.53968254,-0.102705882,-0.230767196,-1
579,0.203233256,-0.064665127,-0.14982963,-1.069284065,-0.080357143,-0.004775982,0.089126984,0.46031746,-0.102069196,0.059232804,1
225,0.203233256,-0.064665127,0.141818391,1.930715935,-0.080357143,0.000224018,-0.064367816,-0.333333333,0.098930804,0.045057471,1
191,-0.796766744,-0.064665127,-0.277181609,0.930715935,-0.080357143,0.007224018,-0.004367816,-0.333333333,0.238930804,-0.014942529,-1
46,-0.796766744,-0.064665127,0.003818391,-2.069284065,-0.080357143,0.010224018,-0.034367816,-0.333333333,0.148930804,0.305057471,-1
1294,-0.884615385,-0.230769231,-0.13752963,1.153846154,0,0.009115385,-0.060873016,-0.53968254,0.011294118,-0.520767196,-1
1882,-0.884615385,-0.230769231,0.04067037,-1.846153846,0,0.023115385,0.059126984,-0.53968254,-0.149705882,-0.700767196,-1
514,0.203233256,-0.064665127,-0.18282963,-1.069284065,-0.080357143,0.009224018,-0.110873016,-0.53968254,0.108930804,0.139232804,1
930,-0.796766744,-0.064665127,0.02167037,-1.069284065,-0.080357143,-0.012775982,0.009126984,0.46031746,-0.167069196,0.639232804,1
1752,-0.884615385,-0.230769231,0.16167037,-1.846153846,0,0.005115385,-0.060873016,-0.53968254,-0.131705882,0.019232804,-1
495,-0.796766744,-0.064665127,-0.07732963,-1.069284065,-0.080357143,-0.010775982,0.019126984,0.46031746,-0.161069196,0.459232804,1
1488,0.115384615,-0.230769231,0.18567037,2.153846154,-0.080357143,-0.001884615,-0.080873016,-0.53968254,0.098930804,-0.620767196,-1
